23484	2009-09-29T14:12:40Z	50.95	6.833333	d7364868a22411ddaae4ef60474199e8
23484	2009-09-29T04:26:47Z	50.933333	6.95	d7530e44a22411dd88df77d1362482f8
23484	2009-09-27T21:30:23Z	51.05	7.116667	d7784088a22411dd9cc84f81c1b959af
23484	2009-09-27T17:19:17Z	50.933333	6.95	d7530e44a22411dd88df77d1362482f8
23484	2009-09-27T04:35:58Z	50.95	6.833333	d7364868a22411ddaae4ef60474199e8
23484	2009-09-26T18:30:07Z	50.933333	6.95	d7530e44a22411dd88df77d1362482f8
23484	2009-09-26T16:54:26Z	50.95	6.833333	d7364868a22411ddaae4ef60474199e8
23484	2009-09-26T13:40:28Z	50.933333	6.95	d7530e44a22411dd88df77d1362482f8
23484	2009-09-25T13:02:01Z	50.95	6.833333	d7364868a22411ddaae4ef60474199e8
23484	2009-09-25T09:53:43Z	50.866667	6.883333	d761341aa22411dd880a0b44d581c04d
23484	2009-09-25T08:31:04Z	50.766667	7.183333	d6bebc76a22411dd89b2d71bfaf5dbf3
23484	2009-09-23T16:57:30Z	50.95	6.833333	d7364868a22411ddaae4ef60474199e8
23484	2009-09-23T16:57:25Z	50.933333	6.95	d7530e44a22411dd88df77d1362482f8
23484	2009-09-22T05:50:47Z	50.933333	6.95	d7530e44a22411dd88df77d1362482f8
23484	2009-09-21T20:08:37Z	50.933333	6.95	d7530e44a22411dd88df77d1362482f8
23484	2009-09-20T19:16:41Z	50.95	6.833333	d7364868a22411ddaae4ef60474199e8
23484	2009-09-20T18:27:51Z	50.933333	6.95	d7530e44a22411dd88df77d1362482f8
23484	2009-09-19T18:32:05Z	50.917182	6.966192	47af2e58c87111ddbced003048c10834
23484	2009-09-19T12:15:55Z	50.893163	7.051377	e30916525bf611deab7a003048c10834
23484	2009-09-18T19:50:35Z	50.920602	6.963951	5e6318c8a48311de91bf003048c10834
23484	2009-09-16T15:00:44Z	50.917182	6.966192	47af2e58c87111ddbced003048c10834
23484	2009-09-16T04:59:04Z	50.893163	7.051377	e30916525bf611deab7a003048c10834
23484	2009-09-15T14:33:53Z	50.918986	6.964373	af950c84ca0811ddb551003048c0801e
23484	2009-09-13T00:22:30Z	50.917182	6.966192	47af2e58c87111ddbced003048c10834
23484	2009-09-12T18:54:12Z	50.917182	6.966192	47af2e58c87111ddbced003048c10834
23484	2009-09-12T14:31:03Z	50.920728	6.9639	15fb91a8674511de9323003048c10834
23484	2009-09-12T12:47:20Z	50.920305	6.955866	fca211849f9111dea913003048c10834
